organ.hubmap_id	organ.submission_id	samples_without_location_sub_id	samples_without_location_hubmap_id	sample_types	dataset_hubmap_id	organ.group_name	organ.created_by_user_email
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-1-6,STAN0003-LI-2-8,STAN0003-LI-3-1,STAN0003-LI-4-1]	[HBM875.RVTT.868,HBM924.ZPQN.563,HBM488.XJKW.383,HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen,flash_frozen_liquid_nitrogen,flash_frozen_liquid_nitrogen,flash_frozen_liquid_nitrogen]	HBM277.WQXZ.332	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-1-6]	[HBM875.RVTT.868]	[flash_frozen_liquid_nitrogen]	HBM846.GNFK.382	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-1-6]	[HBM875.RVTT.868]	[flash_frozen_liquid_nitrogen]	HBM654.JKBH.876	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-1-6]	[HBM875.RVTT.868]	[flash_frozen_liquid_nitrogen]	HBM452.SKFP.725	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-6]	[HBM578.GHNR.755]	[flash_frozen_liquid_nitrogen]	HBM563.PTWZ.467	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-6]	[HBM578.GHNR.755]	[flash_frozen_liquid_nitrogen]	HBM733.SLXV.683	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-6]	[HBM578.GHNR.755]	[flash_frozen_liquid_nitrogen]	HBM747.VBFK.754	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM577.NRCL.952	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM498.KXMR.565	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM322.RKXM.874	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM946.HHKL.578	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM582.WMNG.697	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM458.HGWZ.997	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM587.SCQP.845	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM874.KPCK.377	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM498.GZWT.752	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-2-8]	[HBM924.ZPQN.563]	[flash_frozen_liquid_nitrogen]	HBM865.WSGK.682	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM534.XNJK.939	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM462.KVWC.334	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM662.GPFP.539	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM688.DRXP.369	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM398.THRG.589	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM469.MMFJ.248	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM756.GJDX.884	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM782.XQRG.998	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM247.RNRR.586	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM895.DDXX.282	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM528.JBWT.682	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-3-1]	[HBM488.XJKW.383]	[flash_frozen_liquid_nitrogen]	HBM826.JWQZ.557	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM653.SPBN.555	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM864.HFST.567	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM693.GQNV.772	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM366.TWHT.638	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM264.QCGR.632	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM444.XJKC.552	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM954.PCBD.364	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM473.HNPK.434	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM887.VLVK.246	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM472.JBTD.782	Stanford TMC	liny@wustl.edu
HBM724.HRQM.872	STAN0003-LI	[STAN0003-LI-4-1]	[HBM588.GSHN.453]	[flash_frozen_liquid_nitrogen]	HBM935.SFGK.683	Stanford TMC	liny@wustl.edu
HBM523.CRVZ.983	CALT0001-HT	[CALT0001-HT-1,CALT0001-HT-1-1]	[HBM568.JNZB.938,HBM748.WTHS.663]	[organ_piece,pfa_fixed_frozen_oct_block]	HBM788.KHPF.569	California Institute of Technology TMC	liny@wustl.edu
HBM523.CRVZ.983	CALT0001-HT	[CALT0001-HT-1]	[HBM568.JNZB.938]	[organ_piece]	HBM388.QBNK.395	California Institute of Technology TMC	liny@wustl.edu
HBM523.CRVZ.983	CALT0001-HT	[CALT0001-HT-2,CALT0001-HT-2-1]	[HBM724.ZQKX.379,HBM992.NHXV.663]	[organ_piece,pfa_fixed_frozen_oct_block]	HBM434.VLFT.986	California Institute of Technology TMC	liny@wustl.edu
HBM523.CRVZ.983	CALT0001-HT	[CALT0001-HT-2]	[HBM724.ZQKX.379]	[organ_piece]	HBM952.DHTN.758	California Institute of Technology TMC	liny@wustl.edu
HBM523.CRVZ.983	CALT0001-HT	[CALT0001-HT-2]	[HBM724.ZQKX.379]	[organ_piece]	HBM697.BXTK.979	California Institute of Technology TMC	liny@wustl.edu
HBM523.CRVZ.983	CALT0001-HT	[CALT0001-HT-3,CALT0001-HT-3-1]	[HBM265.JPJM.574,HBM526.VCST.839]	[organ_piece,pfa_fixed_frozen_oct_block]	HBM965.GZHL.485	California Institute of Technology TMC	liny@wustl.edu
HBM523.CRVZ.983	CALT0001-HT	[CALT0001-HT-3]	[HBM265.JPJM.574]	[organ_piece]	HBM879.JXHX.392	California Institute of Technology TMC	liny@wustl.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-1-1]	[HBM342.HSJB.926]	[fresh_frozen_tissue_section]	HBM857.CTKH.498	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-1-1]	[HBM342.HSJB.926]	[fresh_frozen_tissue_section]	HBM983.DBTL.373	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-1-1]	[HBM342.HSJB.926]	[fresh_frozen_tissue_section]	HBM463.JRTB.582	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-1-1]	[HBM342.HSJB.926]	[fresh_frozen_tissue_section]	HBM426.XXCX.729	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-4-172]	[HBM469.KMLT.568]	[fresh_frozen_tissue_section]	HBM746.LMBD.255	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-4-172]	[HBM469.KMLT.568]	[fresh_frozen_tissue_section]	HBM958.GHFM.676	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-4-172]	[HBM469.KMLT.568]	[fresh_frozen_tissue_section]	HBM556.VXGQ.987	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-4-172]	[HBM469.KMLT.568]	[fresh_frozen_tissue_section]	HBM846.HKTX.428	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-4-224,VAN0005-RK-4-225,VAN0005-RK-4-226,VAN0005-RK-4-227,VAN0005-RK-4-228]	[HBM233.VKBP.736,HBM657.MDJR.428,HBM886.BCCG.222,HBM269.LGTP.968,HBM478.SWWB.332]	[fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section]	HBM348.TLKL.662	Vanderbilt TMC	neumane@vanderbilt.edu
HBM835.SXFS.476	VAN0005-RK	[VAN0005-RK-8-2]	[HBM227.NSMB.739]	[ffpe_slide]	HBM636.ZPTS.368	Vanderbilt TMC	neumane@vanderbilt.edu
HBM267.CGMB.979	UFL0003-LY03	[UFL0003-LY03-1-1]	[HBM579.DQWG.388]	[ffpe_slide]	HBM492.LXSS.627	University of Florida TMC	marda@ufl.edu
HBM573.SRBV.565	UFL0003-LY02	[UFL0003-LY02-1-1]	[HBM478.PKGV.696]	[ffpe_slide]	HBM523.ZFKM.398	University of Florida TMC	marda@ufl.edu
HBM584.VJZC.874	UFL0003-LY01	[UFL0003-LY01-1-1]	[HBM333.XLPQ.736]	[ffpe_slide]	HBM869.VZJM.366	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-1]	[HBM378.PGLB.484]	[organ_piece]	HBM244.TJLK.223	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-1]	[HBM378.PGLB.484]	[organ_piece]	HBM868.BXNB.448	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-1]	[HBM378.PGLB.484]	[organ_piece]	HBM626.FHJD.938	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-2]	[HBM434.GPCX.452]	[organ_piece]	HBM295.MMTQ.529	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-2]	[HBM434.GPCX.452]	[organ_piece]	HBM376.TQFR.354	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-2]	[HBM434.GPCX.452]	[organ_piece]	HBM267.BZKT.867	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-3]	[HBM253.QHQS.559]	[organ_piece]	HBM743.FGPZ.867	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-3]	[HBM253.QHQS.559]	[organ_piece]	HBM992.DRDZ.999	University of Florida TMC	marda@ufl.edu
HBM837.PRQZ.788	UFL0003-SP	[UFL0003-SP-3]	[HBM253.QHQS.559]	[organ_piece]	HBM633.CLVN.674	University of Florida TMC	marda@ufl.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-202-89]	[HBM243.TCMX.479]	[fresh_frozen_tissue_section]	HBM253.WVWH.754	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-202-89]	[HBM243.TCMX.479]	[fresh_frozen_tissue_section]	HBM525.DLPN.575	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-202-89]	[HBM243.TCMX.479]	[fresh_frozen_tissue_section]	HBM264.XSVF.528	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-202-89]	[HBM243.TCMX.479]	[fresh_frozen_tissue_section]	HBM592.JQRJ.946	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-203-68]	[HBM652.ZZLT.853]	[fresh_frozen_tissue_section]	HBM998.BFKQ.983	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-203-68]	[HBM652.ZZLT.853]	[fresh_frozen_tissue_section]	HBM393.FBWL.474	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-203-68]	[HBM652.ZZLT.853]	[fresh_frozen_tissue_section]	HBM475.ZQFV.863	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-203-68]	[HBM652.ZZLT.853]	[fresh_frozen_tissue_section]	HBM324.MKTZ.248	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM367.LSDF.689	VAN0016-LK	[VAN0016-LK-208-2]	[HBM854.CVCP.845]	[ffpe_slide]	HBM676.SNVK.793	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM467.SLSL.425	VAN0008-RK	[VAN0008-RK-403-100]	[HBM336.HPZJ.424]	[fresh_frozen_tissue_section]	HBM877.RCLN.985	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM467.SLSL.425	VAN0008-RK	[VAN0008-RK-403-100]	[HBM336.HPZJ.424]	[fresh_frozen_tissue_section]	HBM437.KLJN.636	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM467.SLSL.425	VAN0008-RK	[VAN0008-RK-403-100]	[HBM336.HPZJ.424]	[fresh_frozen_tissue_section]	HBM783.GDKK.879	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM467.SLSL.425	VAN0008-RK	[VAN0008-RK-403-100]	[HBM336.HPZJ.424]	[fresh_frozen_tissue_section]	HBM268.FSPK.489	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM467.SLSL.425	VAN0008-RK	[VAN0008-RK-403-101]	[HBM263.JRJF.752]	[fresh_frozen_tissue_section]	HBM835.KPRS.372	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM235.LMLG.357	VAN0009-LK	[VAN0009-LK-102-7]	[HBM392.LNBN.278]	[fresh_frozen_tissue_section]	HBM389.MBWW.346	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM235.LMLG.357	VAN0009-LK	[VAN0009-LK-102-7]	[HBM392.LNBN.278]	[fresh_frozen_tissue_section]	HBM584.QJGL.379	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM235.LMLG.357	VAN0009-LK	[VAN0009-LK-102-7]	[HBM392.LNBN.278]	[fresh_frozen_tissue_section]	HBM738.KFNZ.872	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM235.LMLG.357	VAN0009-LK	[VAN0009-LK-102-7]	[HBM392.LNBN.278]	[fresh_frozen_tissue_section]	HBM455.XGQZ.542	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM235.LMLG.357	VAN0009-LK	[VAN0009-LK-102-13,VAN0009-LK-102-14,VAN0009-LK-102-15,VAN0009-LK-102-16,VAN0009-LK-102-17,VAN0009-LK-102-18]	[HBM539.XHDX.759,HBM899.LDLN.762,HBM722.CBNX.462,HBM967.GRSP.555,HBM623.JMDQ.572,HBM468.RJCF.654]	[fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section]	HBM748.GPDM.692	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM235.LMLG.357	VAN0009-LK	[VAN0009-LK-106-2]	[HBM832.TRQL.363]	[ffpe_slide]	HBM879.CDHB.995	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM754.FNMR.745	VAN0011-RK	[VAN0011-RK-3-11]	[HBM552.DHTW.275]	[fresh_frozen_tissue_section]	HBM362.DLZS.564	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM754.FNMR.745	VAN0011-RK	[VAN0011-RK-3-1,VAN0011-RK-3-2,VAN0011-RK-3-3,VAN0011-RK-3-4,VAN0011-RK-3-5]	[HBM225.PBXG.865,HBM468.KHQZ.667,HBM835.PGRT.967,HBM762.KTQC.299,HBM488.CRSL.384]	[fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section,fresh_frozen_tissue_section]	HBM668.JLFW.397	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM754.FNMR.745	VAN0011-RK	[VAN0011-RK-3-10]	[HBM573.FMVK.997]	[fresh_frozen_tissue_section]	HBM853.XDCQ.953	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM754.FNMR.745	VAN0011-RK	[VAN0011-RK-3-10]	[HBM573.FMVK.997]	[fresh_frozen_tissue_section]	HBM768.DPRS.958	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM754.FNMR.745	VAN0011-RK	[VAN0011-RK-3-10]	[HBM573.FMVK.997]	[fresh_frozen_tissue_section]	HBM739.JSGQ.673	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM754.FNMR.745	VAN0011-RK	[VAN0011-RK-3-10]	[HBM573.FMVK.997]	[fresh_frozen_tissue_section]	HBM473.FKKH.583	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM754.FNMR.745	VAN0011-RK	[VAN0011-RK-8-2]	[HBM873.TMRW.399]	[ffpe_slide]	HBM783.GJWP.694	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-155-40]	[HBM795.BZNW.758]	[fresh_frozen_tissue_section]	HBM653.KWZV.652	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-155-40]	[HBM795.BZNW.758]	[fresh_frozen_tissue_section]	HBM662.PMPZ.644	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-155-40]	[HBM795.BZNW.758]	[fresh_frozen_tissue_section]	HBM594.SMLK.545	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-155-40]	[HBM795.BZNW.758]	[fresh_frozen_tissue_section]	HBM652.VGTN.936	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-152-162]	[HBM859.MKKJ.446]	[fresh_frozen_tissue_section]	HBM649.DLZF.463	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-152-8]	[HBM734.WGBD.794]	[fresh_frozen_tissue_section]	HBM996.BKTN.654	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-152-8]	[HBM734.WGBD.794]	[fresh_frozen_tissue_section]	HBM892.XKJD.345	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-152-8]	[HBM734.WGBD.794]	[fresh_frozen_tissue_section]	HBM632.MXJF.562	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-152-8]	[HBM734.WGBD.794]	[fresh_frozen_tissue_section]	HBM325.RVSR.229	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.WCZZ.233	VAN0010-LK	[VAN0010-LK-160-2]	[HBM975.XNVH.658]	[ffpe_slide]	HBM833.DBGG.252	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-1,STAN0008-SI-1-1]	[HBM399.RNVS.838,HBM977.QHXW.349]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM566.FZMF.395	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-1,STAN0008-SI-1-1]	[HBM399.RNVS.838,HBM977.QHXW.349]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM359.TNQB.955	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-1,STAN0008-SI-1-1]	[HBM399.RNVS.838,HBM977.QHXW.349]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM845.VMSZ.536	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-1,STAN0008-SI-1-1]	[HBM399.RNVS.838,HBM977.QHXW.349]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM667.ZWGS.745	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-2,STAN0008-SI-2-1]	[HBM686.NRXW.383,HBM459.PPCQ.388]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM389.LVJM.356	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-2,STAN0008-SI-2-1]	[HBM686.NRXW.383,HBM459.PPCQ.388]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM945.WFXM.468	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-2,STAN0008-SI-2-1]	[HBM686.NRXW.383,HBM459.PPCQ.388]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM785.FJVT.469	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-2,STAN0008-SI-2-1]	[HBM686.NRXW.383,HBM459.PPCQ.388]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM658.RLQC.482	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-3]	[HBM997.BFCV.489]	[organ_piece]	HBM242.QRZL.845	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-3]	[HBM997.BFCV.489]	[organ_piece]	HBM998.SRDK.623	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-3]	[HBM997.BFCV.489]	[organ_piece]	HBM727.DMKG.675	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-3]	[HBM997.BFCV.489]	[organ_piece]	HBM376.RMDH.899	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-4,STAN0008-SI-4-1]	[HBM555.RTWS.767,HBM853.QPTX.552]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM932.CWJK.484	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-4,STAN0008-SI-4-1]	[HBM555.RTWS.767,HBM853.QPTX.552]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM635.BVKS.668	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-4,STAN0008-SI-4-1]	[HBM555.RTWS.767,HBM853.QPTX.552]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM666.RBCG.529	Stanford TMC	Daniel.cotter@stanford.edu
HBM628.HGNP.547	STAN0008-SI	[STAN0008-SI-4,STAN0008-SI-4-1]	[HBM555.RTWS.767,HBM853.QPTX.552]	[organ_piece,flash_frozen_liquid_nitrogen]	HBM623.PHGT.682	Stanford TMC	Daniel.cotter@stanford.edu
HBM542.VZNF.422	STAN0008-LI	[STAN0008-LI-1-1]	[HBM536.BHKD.628]	[flash_frozen_liquid_nitrogen]	HBM846.LZNC.567	Stanford TMC	Daniel.cotter@stanford.edu
HBM542.VZNF.422	STAN0008-LI	[STAN0008-LI-1-1]	[HBM536.BHKD.628]	[flash_frozen_liquid_nitrogen]	HBM522.LSNV.433	Stanford TMC	Daniel.cotter@stanford.edu
HBM542.VZNF.422	STAN0008-LI	[STAN0008-LI-1-1]	[HBM536.BHKD.628]	[flash_frozen_liquid_nitrogen]	HBM683.NRPR.962	Stanford TMC	Daniel.cotter@stanford.edu
HBM542.VZNF.422	STAN0008-LI	[STAN0008-LI-2-1]	[HBM978.CQCD.687]	[flash_frozen_liquid_nitrogen]	HBM974.CTTF.889	Stanford TMC	Daniel.cotter@stanford.edu
HBM542.VZNF.422	STAN0008-LI	[STAN0008-LI-2-1]	[HBM978.CQCD.687]	[flash_frozen_liquid_nitrogen]	HBM835.DHSZ.473	Stanford TMC	Daniel.cotter@stanford.edu
